cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
24;10669;8192;537;63004;346573;3044187;276282;552564;3667042;0;11037;7340386;3.258005019065764e8;7.698583e-3;4.96022531e0;5.687719e-3
25;11037;8192;452;62629;350286;3069560;279497;558994;3699343;0;10617;7399357;3.25389063314585e8;7.657762e-3;5.00268321e0;5.454407e-3
26;10617;8192;518;63124;352069;3095650;281172;562344;3728891;0;10518;7459163;3.259918708107796e8;7.658073e-3;5.040064494e0;5.337826e-3
27;10518;8192;384;63201;350925;3085121;280176;560352;3716222;0;10778;7431860;3.213820800704388e8;7.706702e-3;5.018289166e0;5.646089e-3
28;10778;8192;436;62986;346945;3036864;275929;551858;3659738;0;10504;7319478;3.17410958589825e8;7.691763e-3;4.947039922e0;5.581948e-3
29;10504;8192;706;63302;347843;3049804;277428;554856;3675075;0;10877;7347603;3.195747475747829e8;7.703535e-3;4.965957568e0;5.59928e-3
30;10877;8192;498;62856;355413;3127651;284669;569338;3767733;0;10683;7535807;3.297277519989491e8;7.651444e-3;5.085146548e0;5.460559e-3
31;10683;8192;445;63125;355522;3133504;284855;569710;3773881;0;10888;7547038;3.2121303335030824e8;7.701475e-3;5.096371907e0;5.6292e-3
32;10888;8192;480;62773;354085;3116332;283480;566960;3753897;0;10768;7508754;3.281028114854361e8;7.693755e-3;5.071692352e0;5.61197e-3
33;10768;8192;385;62883;353149;3112227;282661;565322;3748037;0;10970;7497589;3.226179212577839e8;7.690264e-3;5.059532555e0;5.305598e-3
34;10970;8192;672;62804;352171;3094466;281552;563104;3728189;0;10675;7457515;3.224545980932388e8;7.661725e-3;5.038555265e0;5.743331e-3
35;10675;8192;464;63001;346034;3035989;275333;550666;3657356;0;10703;7315499;3.181926268452405e8;7.708725e-3;4.943512308e0;5.325118e-3
36;10703;8192;550;63036;356870;3143869;286362;572724;3787101;0;10873;7569822;3.257544528993775e8;7.649795e-3;5.115267472e0;5.69385e-3
37;10873;8192;573;62889;353173;3111124;282646;565292;3746943;0;10854;7489696;3.277457560149623e8;7.699925e-3;5.058234655e0;5.727101e-3
38;10854;8192;680;62739;354890;3126954;284626;569252;3766470;0;10841;7536383;3.245517435641127e8;7.638524e-3;5.089246527e0;5.374959e-3
39;10841;8192;483;62942;352959;3103901;282130;564260;3738990;0;10663;7476868;3.2719201547256416e8;7.694005e-3;5.050269329e0;5.495599e-3
40;10663;8192;638;63025;355880;3130676;285403;570806;3771959;0;10765;7544724;3.247267979580255e8;7.730636e-3;5.097704545e0;5.425388e-3
41;10765;8192;688;63041;351648;3100256;281204;562408;3733108;0;10866;7472813;3.262557615576862e8;7.692067e-3;5.046544791e0;5.47828e-3
42;10866;8192;769;62873;351929;3095805;281797;563594;3729531;0;11030;7458516;3.2579374659121317e8;7.700127e-3;5.040248695e0;5.479161e-3
43;11030;8192;556;62647;352240;3092780;281340;562680;3726360;0;10413;7448971;3.253258201756011e8;7.709968e-3;5.037434413e0;5.620851e-3
44;10413;8192;534;63400;355567;3129187;284895;569790;3769649;0;10799;7540501;3.243585429317913e8;7.763098e-3;5.095354803e0;5.506801e-3
45;10799;8192;628;63053;353609;3120311;283380;566760;3757300;0;11187;7513124;3.2575979054088753e8;7.807348e-3;5.079562906e0;5.628342e-3
46;11187;8192;511;62489;349843;3066925;279175;558350;3695943;0;10689;7392725;3.225316961563643e8;7.715008e-3;4.99661709e0;5.627811e-3
47;10689;8192;530;63055;355826;3142611;285691;571382;3784128;0;11271;7570746;3.309751244429236e8;7.716647e-3;5.113513729e0;5.37082e-3
48;11271;8192;817;62439;355629;3131042;285549;571098;3772220;0;11005;7543901;3.307990814360706e8;7.686447e-3;5.097350468e0;5.575101e-3
49;11005;8192;578;62707;351934;3090011;281099;562198;3723044;0;10491;7445010;3.2685118524252903e8;7.708957e-3;5.033066051e0;5.521901e-3
