cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
68;5439;4096;320;31466;178221;1568099;142959;285918;1889279;0;5419;3780250;1.6101803e8;5.294223e-3;4.701983865e0;5.169209e-3
69;5419;4096;405;31365;173952;1531326;138952;277904;1844230;0;5475;3686071;1.5908198e8;5.590395e-3;4.566082501e0;5.4403e-3
70;5475;4096;230;31396;176732;1554067;141329;282658;1872128;0;5334;3745608;1.6093947e8;5.447454e-3;4.6211283739999995e0;5.102716e-3
71;5334;4096;383;31500;176005;1549074;141066;282132;1866145;0;5608;3734832;1.644632e8;5.26795e-3;4.608760536e0;5.109723e-3
72;5608;4096;411;31283;177486;1563372;142058;284116;1882916;0;5148;3761207;1.642186e8;5.286374e-3;4.647268606e0;5.145393e-3
73;5148;4096;244;31750;178167;1569983;142954;285908;1891104;0;5537;3782834;1.6456242e8;5.329349e-3;4.664775033e0;5.156891e-3
74;5537;4096;142;31328;178792;1575872;143389;286778;1898053;0;5416;3793012;1.6325952e8;5.24061e-3;4.6879504149999995e0;5.108896e-3
75;5416;4096;223;31360;179378;1585331;144340;288680;1909049;0;5611;3818990;1.642295e8;5.280524e-3;4.722492871e0;5.133502e-3
76;5611;4096;475;31230;179001;1581302;144099;288198;1904402;0;5560;3808503;1.658071e8;5.248443e-3;4.711232313e0;5.322376e-3
77;5560;4096;387;31303;173495;1523796;138274;276548;1835565;0;5351;3669474;1.6316394e8;5.368392e-3;4.533055923e0;5.156026e-3
78;5351;4096;247;31554;179423;1574153;143852;287704;1897428;0;5183;3793652;1.664562e8;5.285094e-3;4.68617114e0;5.092322e-3
79;5183;4096;405;31697;174500;1536896;139625;279250;1851021;0;5696;3701729;1.6093056e8;5.273946e-3;4.572262976e0;5.241662e-3
80;5696;4096;267;31166;178191;1566063;142881;285762;1887135;0;5381;3773402;1.67283e8;5.274645e-3;4.665009605e0;5.126478e-3
81;5381;4096;243;31407;174092;1524911;138743;277486;1837746;0;5292;3674459;1.6235066e8;5.250735e-3;4.539615642e0;5.10499e-3
82;5292;4096;278;31564;179122;1581711;143959;287918;1904792;0;5511;3807717;1.6496626e8;5.306225e-3;4.689016209e0;5.102385e-3
83;5511;4096;270;31419;177486;1562077;142276;284552;1881839;0;5546;3764101;1.6171934e8;5.248932e-3;4.645787727e0;5.08871e-3
84;5546;4096;215;31340;177084;1553170;141617;283234;1871871;0;5300;3744845;1.6341005e8;5.243921e-3;4.625472742e0;5.101635e-3
85;5300;4096;224;31525;175310;1534952;139732;279464;1849994;0;5119;3698949;1.6011182e8;5.414981e-3;4.584116758e0;5.289624e-3
86;5119;4096;343;31744;174075;1534477;138857;277714;1847409;0;5398;3692586;1.5484675e8;5.290952e-3;4.563363195e0;5.112944e-3
87;5398;4096;299;31507;178065;1571554;142891;285782;1892510;0;5528;3786800;1.6204957e8;5.275571e-3;4.678295025e0;5.092824e-3
